Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_40_241,VGND,li1,118.2200,119.6800,0.002933
FILLER_40_188,VGND,li1,92.2300,119.6800,0.002576
FILLER_40_174,VGND,li1,86.4800,119.6800,0.002381
FILLER_40_149,VGND,li1,74.7500,119.6800,0.002019
FILLER_40_141,VGND,li1,72.2200,119.6800,0.001907
FILLER_40_138,VGND,li1,69.4600,119.6800,0.001847
FILLER_40_130,VGND,li1,67.1600,119.6800,0.001726
FILLER_40_121,VGND,li1,61.6400,119.6800,0.001545
FILLER_40_109,VGND,li1,58.4200,119.6800,0.001484
FILLER_40_97,VGND,li1,52.9000,119.6800,0.001302
FILLER_40_85,VGND,li1,47.3800,119.6800,0.001120
FILLER_40_70,VGND,li1,38.6400,119.6800,0.000829
FILLER_40_48,VGND,li1,27.8300,119.6800,0.000428
FILLER_40_3,VGND,li1,7.1300,119.6800,0.000381
FILLER_39_306,VGND,li1,146.5100,119.6800,0.002935
FILLER_39_293,VGND,li1,140.5300,119.6800,0.002935
FILLER_39_281,VGND,li1,137.5400,119.6800,0.002934
FILLER_39_274,VGND,li1,132.9400,119.6800,0.002934
FILLER_39_264,VGND,li1,127.4200,119.6800,0.002934
FILLER_39_252,VGND,li1,124.2000,119.6800,0.002933
FILLER_39_225,VGND,li1,111.7800,119.6800,0.002931
FILLER_39_222,VGND,li1,108.1000,119.6800,0.002881
FILLER_39_189,VGND,li1,92.9200,119.6800,0.002576
FILLER_39_181,VGND,li1,90.6200,119.6800,0.002498
FILLER_39_169,VGND,li1,86.0200,119.6800,0.002381
FILLER_39_167,VGND,li1,82.5700,119.6800,0.002272
FILLER_39_161,VGND,li1,80.9600,119.6800,0.002176
FILLER_39_149,VGND,li1,76.8200,119.6800,0.002087
FILLER_39_137,VGND,li1,71.3000,119.6800,0.001907
FILLER_39_125,VGND,li1,65.7800,119.6800,0.001726
FILLER_39_113,VGND,li1,60.2600,119.6800,0.001545
FILLER_39_110,VGND,li1,56.5800,119.6800,0.001423
FILLER_39_102,VGND,li1,54.2800,119.6800,0.001302
FILLER_39_90,VGND,li1,49.6800,119.6800,0.001195
